ExitSpeed,Angle,PitchCall,TaggedHitType,PlayResult,Outcome
62.31053,21.915285,InPlay,LineDrive,Sacrifice,Out
41.67476,50.703099,InPlay,Popup,Out,Out
49.67188,28.423931,InPlay,FlyBall,Single,Single
84.41489,4.690297,InPlay,GroundBall,Double,XBH
66.53738,42.943977,InPlay,FlyBall,Out,Out
53.74419,44.582837,InPlay,FlyBall,Out,Out
31.32204,-36.514365,InPlay,GroundBall,Out,Out
53.31403,-6.701212,InPlay,GroundBall,Out,Out
67.5377,0.496495,InPlay,LineDrive,Single,Single
58.40854,36.488562,InPlay,FlyBall,Out,Out
63.47199,13.259368,InPlay,LineDrive,Single,Single
60.05051,22.661047,InPlay,LineDrive,Single,Single
62.33978,55.223873,InPlay,FlyBall,Out,Out
58.73749,-11.43565,InPlay,GroundBall,Out,Out
46.68343,22.550861,InPlay,Popup,Out,Out
53.19718,18.169274,InPlay,LineDrive,Single,Single
68.69241,5.787979,InPlay,LineDrive,Out,Out
48.97427,-84.714692,InPlay,GroundBall,Out,Out
58.80311,30.845451,InPlay,FlyBall,Out,Out
49.94322,73.060348,InPlay,Popup,Out,Out
64.974,19.2484,InPlay,LineDrive,Double,XBH
61.91343,-4.194686,InPlay,GroundBall,Single,Single
59.14836,38.146479,InPlay,FlyBall,Out,Out
61.57591,31.174789,InPlay,FlyBall,Out,Out
72.67031,28.744367,InPlay,FlyBall,Homerun,Homerun
60.6682,38.610119,InPlay,FlyBall,Out,Out
67.12097,5.647056,InPlay,LineDrive,Single,Single
49.43754,17.296881,InPlay,LineDrive,Out,Out
64.95321,49.511083,InPlay,FlyBall,Out,Out
66.09562,-7.447171,InPlay,GroundBall,Out,Out
58.45764,21.763078,InPlay,FlyBall,Out,Out
68.07847,7.675112,InPlay,LineDrive,Single,Single
66.4935,7.680252,InPlay,LineDrive,Single,Single
65.56428,14.001437,InPlay,LineDrive,Single,Single
68.80501,-10.093529,InPlay,GroundBall,Single,Single
66.86128,7.358376,InPlay,LineDrive,Single,Single
59.70577,-13.285366,InPlay,GroundBall,Out,Out
64.74925,11.885541,InPlay,LineDrive,Single,Single
67.94701,-11.267249,InPlay,GroundBall,Out,Out
62.76821,0.565328,InPlay,GroundBall,Out,Out
71.2143,30.162573,InPlay,FlyBall,Out,Out
59.81247,24.243902,InPlay,FlyBall,Single,Single
64.49665,22.201937,InPlay,FlyBall,Out,Out
69.01861,-13.143217,InPlay,GroundBall,Single,Single
61.55616,13.90361,InPlay,LineDrive,Single,Single
50.851,5.603109,InPlay,GroundBall,Double,XBH
56.01038,1.85293,InPlay,GroundBall,Out,Out
68.69258,22.00896,InPlay,LineDrive,Out,Out
72.39526,25.45829,InPlay,LineDrive,Out,Out
64.82117,12.961623,InPlay,LineDrive,Single,Single
70.32041,28.359506,InPlay,LineDrive,Homerun,Homerun
52.5139,45.600472,InPlay,Popup,Out,Out
61.61949,-6.779675,InPlay,GroundBall,Single,Single
63.79988,32.990679,InPlay,FlyBall,Out,Out
61.718,-16.745508,InPlay,GroundBall,Fielderschoice,Out
76.1491,-34.067503,InPlay,GroundBall,Single,Single
43.66089,4.776793,InPlay,GroundBall,Out,Out
56.98258,41.571158,InPlay,Popup,Out,Out
58.2808,-58.411777,InPlay,GroundBall,Out,Out
52.84774,-22.01789,InPlay,GroundBall,Out,Out
59.17346,-7.348585,InPlay,GroundBall,Out,Out
54.31421,17.075669,InPlay,FlyBall,Single,Single
67.44285,-8.926861,InPlay,GroundBall,Single,Single
58.78977,42.964791,InPlay,FlyBall,Out,Out
73.18036,31.394917,InPlay,FlyBall,Out,Out
79.31233,7.461783,InPlay,LineDrive,Single,Single
41.24157,-58.690938,InPlay,GroundBall,Out,Out
38.64165,-14.885768,InPlay,GroundBall,Out,Out
52.20719,11.790221,InPlay,LineDrive,Out,Out
77.98454,6.857915,InPlay,LineDrive,Single,Single
57.38001,37.256277,InPlay,FlyBall,Out,Out
73.24415,12.290323,InPlay,LineDrive,Double,XBH
51.29006,27.243668,InPlay,FlyBall,Single,Single
40.13066,-63.978663,InPlay,GroundBall,Out,Out
55.02694,-4.81382,InPlay,GroundBall,Single,Single
61.49023,44.849412,InPlay,FlyBall,Out,Out
67.55274,3.739754,InPlay,LineDrive,Out,Out
59.81935,11.35129,InPlay,LineDrive,Out,Out
61.13705,38.887778,InPlay,FlyBall,Out,Out
69.10966,7.808595,InPlay,GroundBall,Out,Out
59.86485,19.26057,InPlay,LineDrive,Single,Single
59.32777,-17.233099,InPlay,GroundBall,Out,Out
63.89587,17.668089,InPlay,LineDrive,Single,Single
53.56682,37.28956,InPlay,FlyBall,Out,Out
53.49668,-13.007526,InPlay,GroundBall,Error,Out
43.57772,-28.132425,InPlay,GroundBall,Out,Out
60.17726,57.475754,InPlay,FlyBall,Out,Out
65.76878,-17.510656,InPlay,GroundBall,Out,Out
60.49715,-19.988927,InPlay,GroundBall,Error,Out
66.83387,34.448488,InPlay,FlyBall,Out,Out
57.36236,44.557853,InPlay,FlyBall,Out,Out
69.69919,26.957883,InPlay,LineDrive,Double,XBH
70.96214,-37.730705,InPlay,GroundBall,Out,Out
48.57671,-4.287845,InPlay,GroundBall,Out,Out
50.15692,-22.635924,InPlay,GroundBall,Out,Out
65.59674,-5.409573,InPlay,GroundBall,Single,Single
64.17232,3.113665,InPlay,GroundBall,Single,Single
58.76989,-57.703063,InPlay,GroundBall,Out,Out
31.56159,-16.35391,InPlay,GroundBall,Out,Out
61.63876,2.190804,InPlay,GroundBall,Out,Out
53.91632,71.88067,InPlay,Popup,Out,Out
70.3522,1.638764,InPlay,GroundBall,Single,Single
42.66824,44.009707,InPlay,Popup,Out,Out
67.96245,37.531145,InPlay,FlyBall,Out,Out
63.18918,33.535099,InPlay,FlyBall,Out,Out
55.5974,7.87784,InPlay,GroundBall,Error,Out
67.34298,11.416894,InPlay,LineDrive,Single,Single
64.99513,35.78379,InPlay,FlyBall,Double,XBH
44.99716,-7.298741,InPlay,GroundBall,Error,Out
55.58705,11.748666,InPlay,GroundBall,Single,Single
58.22145,30.861883,InPlay,FlyBall,Out,Out
70.50194,10.671032,InPlay,LineDrive,Out,Out
46.79727,36.770104,InPlay,FlyBall,Single,Single
70.66204,17.781035,InPlay,LineDrive,Out,Out
34.6853,54.931965,InPlay,Popup,Out,Out
66.07282,13.754578,InPlay,LineDrive,Single,Single
64.00209,2.669593,InPlay,GroundBall,Single,Single
68.01811,17.31389,InPlay,LineDrive,Out,Out
66.18318,0.623998,InPlay,GroundBall,Single,Single
68.45544,32.992686,InPlay,FlyBall,Out,Out
70.40912,51.914565,InPlay,FlyBall,Out,Out
15.50859,14.672495,InPlay,GroundBall,Out,Out
57.88924,-3.148373,InPlay,GroundBall,Single,Single
64.01434,-25.373673,InPlay,GroundBall,Single,Single
53.29544,16.661373,InPlay,LineDrive,Out,Out
55.18064,-11.122447,InPlay,GroundBall,Out,Out
47.73914,19.271392,InPlay,LineDrive,Single,Single
65.89835,-13.822706,InPlay,GroundBall,Single,Single
69.10304,40.140921,InPlay,FlyBall,Homerun,Homerun
59.50984,68.691433,InPlay,Popup,Out,Out
51.18308,-17.735587,InPlay,GroundBall,Out,Out
68.86817,17.887767,InPlay,LineDrive,Double,XBH
84.35252,29.292839,InPlay,FlyBall,Homerun,Homerun
67.58179,44.915997,InPlay,FlyBall,Out,Out
49.75133,23.42267,InPlay,LineDrive,Single,Single
65.15158,1.835809,InPlay,GroundBall,Fielderschoice,Out
53.09632,63.823652,InPlay,Popup,Out,Out
61.88255,25.912302,InPlay,FlyBall,Out,Out
48.21464,-50.657599,InPlay,GroundBall,Single,Single
73.95782,29.203786,InPlay,FlyBall,Homerun,Homerun
66.62403,41.334364,InPlay,FlyBall,Out,Out
67.28725,17.339658,InPlay,LineDrive,Double,XBH
71.53551,-16.131598,InPlay,GroundBall,Out,Out
60.90479,34.976108,InPlay,FlyBall,Out,Out
57.47813,-26.384431,InPlay,GroundBall,Out,Out
50.48261,-6.98288,InPlay,GroundBall,Out,Out
53.53341,15.539805,InPlay,LineDrive,Single,Single
80.86018,6.007374,InPlay,LineDrive,Out,Out
73.85487,6.805148,InPlay,LineDrive,Single,Single
70.52485,38.06179,InPlay,FlyBall,Out,Out
50.21211,19.294336,InPlay,LineDrive,Out,Out
63.68392,0.705276,InPlay,GroundBall,Single,Single
53.73236,-20.275896,InPlay,GroundBall,Fielderschoice,Out
34.54703,12.100166,InPlay,GroundBall,Out,Out
69.30609,18.030775,InPlay,LineDrive,Out,Out
53.73371,37.601413,InPlay,FlyBall,Out,Out
53.56962,29.982185,InPlay,LineDrive,Out,Out
35.08617,-48.614179,InPlay,GroundBall,Error,Out
46.37767,68.586168,InPlay,Popup,Out,Out
55.64439,51.469199,InPlay,FlyBall,Out,Out
63.98945,1.504855,InPlay,GroundBall,Single,Single
69.94746,-13.518962,InPlay,GroundBall,Fielderschoice,Out
71.16226,7.009827,InPlay,GroundBall,Single,Single
65.59113,29.191754,InPlay,FlyBall,Out,Out
80.17093,-38.75629,InPlay,GroundBall,Out,Out
17.53521,1.96639,InPlay,Bunt,Single,Single
66.22381,40.422273,InPlay,FlyBall,Out,Out
59.88087,6.727925,InPlay,LineDrive,Single,Single
49.1302,24.805757,InPlay,FlyBall,Single,Single
74.26227,9.929318,InPlay,LineDrive,Double,XBH
59.56296,47.221892,InPlay,FlyBall,Out,Out
46.85572,-27.809316,InPlay,GroundBall,Out,Out
56.45899,51.740556,InPlay,FlyBall,Out,Out
77.71078,16.913457,InPlay,LineDrive,Single,Single
80.06444,22.738649,InPlay,FlyBall,Homerun,Homerun
32.84265,42.393178,InPlay,Popup,Single,Single
49.69853,-7.487374,InPlay,GroundBall,Out,Out
77.20647,21.911019,InPlay,FlyBall,Double,XBH
68.77035,4.165351,InPlay,GroundBall,Single,Single
71.21037,0.167485,InPlay,GroundBall,Double,XBH
51.95548,25.523129,InPlay,LineDrive,Single,Single
63.40337,31.132332,InPlay,FlyBall,Sacrifice,Out
53.99562,58.527049,InPlay,Popup,Out,Out
51.22793,-2.426524,InPlay,GroundBall,Single,Single
69.00468,34.987959,InPlay,FlyBall,Sacrifice,Out
68.01057,33.821817,InPlay,FlyBall,Double,XBH
60.15053,-30.828964,InPlay,GroundBall,Out,Out
68.3742,-8.158891,InPlay,GroundBall,Out,Out
69.32015,-12.128555,InPlay,GroundBall,Single,Single
37.74541,8.290884,InPlay,GroundBall,Out,Out
72.84018,8.446472,InPlay,GroundBall,Single,Single
62.14065,12.010615,InPlay,LineDrive,Single,Single
58.48412,52.442465,InPlay,FlyBall,Out,Out
58.97554,5.821026,InPlay,GroundBall,Out,Out
59.83871,40.050722,InPlay,FlyBall,Out,Out
72.42008,12.414284,InPlay,LineDrive,Single,Single
49.60229,62.343957,InPlay,Popup,Out,Out
66.88178,-15.074679,InPlay,GroundBall,Out,Out
77.40215,10.390625,InPlay,LineDrive,Double,XBH
66.70223,12.475405,InPlay,LineDrive,Single,Single
45.38833,-20.666858,InPlay,GroundBall,Error,Out
56.41076,9.666513,InPlay,LineDrive,Out,Out
68.48865,-1.431326,InPlay,GroundBall,Single,Single
65.48945,19.386151,InPlay,LineDrive,Out,Out
76.20083,23.609119,InPlay,LineDrive,Double,XBH
56.95813,12.837953,InPlay,LineDrive,Single,Single
33.90076,41.174637,InPlay,Popup,Out,Out
44.77368,-19.02225,InPlay,GroundBall,Out,Out
45.96383,29.244294,InPlay,Popup,Out,Out
75.24023,20.018105,InPlay,FlyBall,Double,XBH
60.17242,37.41124,InPlay,FlyBall,Out,Out
47.7324,40.79663,InPlay,Popup,Double,XBH
69.03208,8.660961,InPlay,LineDrive,Single,Single
69.06673,53.967126,InPlay,FlyBall,Out,Out
66.1541,5.296939,InPlay,GroundBall,Error,Out
82.09819,13.353501,InPlay,LineDrive,Double,XBH
56.74749,24.256755,InPlay,FlyBall,Out,Out
51.40479,-2.905332,InPlay,GroundBall,Error,Out
59.01176,18.293071,InPlay,LineDrive,Out,Out
47.45614,-49.367658,InPlay,GroundBall,Single,Single
65.0752,24.441038,InPlay,FlyBall,Out,Out
61.36158,73.083975,InPlay,Popup,Out,Out
47.19654,41.103882,InPlay,Popup,Out,Out
65.71504,29.820206,InPlay,FlyBall,Double,XBH
47.42129,30.47538,InPlay,LineDrive,Single,Single
60.96529,-14.278267,InPlay,GroundBall,Out,Out
54.87357,-38.821813,InPlay,GroundBall,Out,Out
66.55742,7.810195,InPlay,GroundBall,Fielderschoice,Out
65.12826,37.388079,InPlay,FlyBall,Out,Out
14.71533,-0.213331,InPlay,Bunt,Error,Out
53.94496,27.08522,InPlay,LineDrive,Single,Single
81.00882,25.739983,InPlay,FlyBall,Homerun,Homerun
61.02865,41.232549,InPlay,FlyBall,Out,Out
53.39569,4.915641,InPlay,GroundBall,Out,Out
30.68403,-20.573956,InPlay,GroundBall,Out,Out
46.25298,23.79472,InPlay,LineDrive,Out,Out
62.91557,34.240963,InPlay,FlyBall,Out,Out
17.86667,-47.427913,InPlay,GroundBall,Out,Out
47.52465,24.433355,InPlay,LineDrive,Single,Single
70.55704,6.89092,InPlay,LineDrive,Single,Single
57.87368,24.521219,InPlay,LineDrive,Single,Single
72.62027,48.608198,InPlay,FlyBall,Out,Out
51.39822,11.945512,InPlay,LineDrive,Out,Out
64.37916,-5.024747,InPlay,GroundBall,Single,Single
62.83358,42.967886,InPlay,FlyBall,Sacrifice,Out
45.97751,-14.070446,InPlay,GroundBall,Out,Out
63.29821,69.659626,InPlay,Popup,Out,Out
52.46686,15.31635,InPlay,LineDrive,Out,Out
71.36061,16.157838,InPlay,LineDrive,Out,Out
64.54919,-18.641298,InPlay,GroundBall,Fielderschoice,Out
50.42313,67.941396,InPlay,Popup,Out,Out
72.97368,6.071211,InPlay,LineDrive,Out,Out
65.17715,19.620092,InPlay,LineDrive,Out,Out
66.54665,36.51297,InPlay,FlyBall,Out,Out
29.89246,40.539687,InPlay,Popup,Out,Out
62.21839,54.452142,InPlay,FlyBall,Out,Out
58.17134,25.01961,InPlay,LineDrive,Out,Out
62.0399,35.201,InPlay,FlyBall,Out,Out
38.99141,66.958546,InPlay,Popup,Out,Out
47.8325,11.578828,InPlay,GroundBall,Out,Out
69.61206,20.265824,InPlay,FlyBall,Out,Out
64.38728,-5.282781,InPlay,GroundBall,Out,Out
56.76564,59.859817,InPlay,FlyBall,Out,Out
62.67351,11.727075,InPlay,LineDrive,Single,Single
67.9662,23.981138,InPlay,LineDrive,Out,Out
23.37616,47.901851,InPlay,Popup,Out,Out
56.35108,38.459122,InPlay,FlyBall,Out,Out
55.6789,19.88155,InPlay,LineDrive,Single,Single
59.66606,0.087492,InPlay,GroundBall,Out,Out
38.24651,40.540285,InPlay,Popup,Out,Out
47.92638,-3.651297,InPlay,GroundBall,Out,Out
62.59178,10.324547,InPlay,LineDrive,Single,Single
74.02985,46.116301,InPlay,FlyBall,Homerun,Homerun
56.6162,5.145607,InPlay,GroundBall,Single,Single
46.49219,7.086204,InPlay,GroundBall,Fielderschoice,Out
59.44975,22.231337,InPlay,LineDrive,Out,Out
68.44504,51.21624,InPlay,FlyBall,Triple,XBH
67.37821,40.660234,InPlay,FlyBall,Sacrifice,Out
72.08953,14.448736,InPlay,LineDrive,Out,Out
76.81363,14.516761,InPlay,LineDrive,Out,Out
64.80904,-5.255528,InPlay,GroundBall,Error,Out
52.57926,22.378317,InPlay,LineDrive,Single,Single
52.24826,-8.234031,InPlay,GroundBall,Out,Out
46.62922,-24.722771,InPlay,GroundBall,Out,Out
52.18535,-37.428966,InPlay,GroundBall,Out,Out
68.19755,2.824412,InPlay,GroundBall,Out,Out
63.51967,35.535377,InPlay,FlyBall,Double,XBH
54.49328,22.259875,InPlay,LineDrive,Single,Single
53.56466,-2.439752,InPlay,GroundBall,Out,Out
56.97554,16.825513,InPlay,LineDrive,Single,Single
65.35863,-28.822935,InPlay,GroundBall,Out,Out
66.90428,28.119003,InPlay,LineDrive,Out,Out
62.13737,-2.341643,InPlay,GroundBall,Out,Out
62.96991,9.835994,InPlay,LineDrive,Single,Single
51.8959,-26.017527,InPlay,GroundBall,Single,Single
28.92765,16.872031,InPlay,GroundBall,Out,Out
50.75619,42.833539,InPlay,Popup,Out,Out
53.24782,59.156463,InPlay,Popup,Out,Out
62.26001,-20.067458,InPlay,GroundBall,Single,Single
59.3357,-74.317571,InPlay,GroundBall,Out,Out
64.50834,-22.743277,InPlay,GroundBall,Out,Out
69.72693,11.178932,InPlay,LineDrive,Out,Out
54.00245,41.287543,InPlay,FlyBall,Out,Out
67.88247,-18.29948,InPlay,GroundBall,Error,Out
65.37261,11.090142,InPlay,LineDrive,Single,Single
68.2679,7.527965,InPlay,LineDrive,Out,Out
55.98767,15.186212,InPlay,LineDrive,Out,Out
56.45633,0.108847,InPlay,GroundBall,Out,Out
62.02355,25.839317,InPlay,LineDrive,Out,Out
70.7877,13.717339,InPlay,LineDrive,Double,XBH
52.03815,-27.471926,InPlay,GroundBall,Fielderschoice,Out
51.03844,64.173471,InPlay,Popup,Out,Out
61.4924,-16.296094,InPlay,GroundBall,Out,Out
73.67073,7.997013,InPlay,LineDrive,Single,Single
61.96357,3.26679,InPlay,GroundBall,Fielderschoice,Out
56.81388,31.327945,InPlay,FlyBall,Out,Out
53.62155,-1.442015,InPlay,GroundBall,Single,Single
61.69058,2.63245,InPlay,GroundBall,Single,Single
51.76191,41.666926,InPlay,FlyBall,Out,Out
63.1224,47.990333,InPlay,FlyBall,Out,Out
65.33276,59.17706,InPlay,FlyBall,Out,Out
73.84197,27.679842,InPlay,FlyBall,Homerun,Homerun
73.4889,-19.646039,InPlay,GroundBall,Out,Out
76.30602,22.35857,InPlay,LineDrive,Homerun,Homerun
52.85703,43.838946,InPlay,FlyBall,Out,Out
52.35259,8.670475,InPlay,GroundBall,Single,Single
47.00521,-19.215531,InPlay,GroundBall,Fielderschoice,Out
51.05782,-20.48975,InPlay,GroundBall,Out,Out
64.49167,-20.08863,InPlay,GroundBall,Out,Out
62.802,-20.065446,InPlay,GroundBall,Single,Single
60.88936,38.006575,InPlay,FlyBall,Out,Out
73.67171,2.206353,InPlay,GroundBall,Single,Single
81.68243,27.856168,InPlay,LineDrive,Homerun,Homerun
59.27886,29.589712,InPlay,LineDrive,Out,Out
48.80395,31.908405,InPlay,Popup,Single,Single
72.91871,14.62653,InPlay,LineDrive,Double,XBH
45.06113,28.18414,InPlay,LineDrive,Single,Single
68.48753,21.99085,InPlay,LineDrive,Out,Out
71.09354,4.73691,InPlay,LineDrive,Single,Single
69.86677,20.855132,InPlay,LineDrive,Out,Out
68.65418,27.867026,InPlay,FlyBall,Out,Out
50.70931,44.816397,InPlay,Popup,Out,Out
64.78927,31.793383,InPlay,FlyBall,Double,XBH
49.12918,17.846702,InPlay,LineDrive,Out,Out
66.95175,-16.91104,InPlay,GroundBall,Out,Out
70.21463,25.538848,InPlay,FlyBall,Double,XBH
75.37753,20.468394,InPlay,LineDrive,Homerun,Homerun
59.24495,42.924237,InPlay,FlyBall,Out,Out
56.55803,-29.616941,InPlay,GroundBall,Out,Out
67.07395,26.772323,InPlay,LineDrive,Out,Out
49.80339,43.389758,InPlay,Popup,Out,Out
63.05935,24.852173,InPlay,LineDrive,Out,Out
52.33681,42.71743,InPlay,FlyBall,Out,Out
58.816,-10.324345,InPlay,GroundBall,Fielderschoice,Out
52.96835,-12.415107,InPlay,GroundBall,Out,Out
65.81564,31.719332,InPlay,FlyBall,Out,Out
78.56977,-14.392762,InPlay,GroundBall,Out,Out
61.84676,-13.813715,InPlay,GroundBall,Out,Out
49.84409,31.193432,InPlay,Popup,Out,Out
63.71605,-17.211604,InPlay,GroundBall,Out,Out
28.3862,-55.702827,InPlay,GroundBall,Out,Out
73.76145,13.288471,InPlay,LineDrive,Out,Out
46.56492,67.110105,InPlay,Popup,Out,Out
80.87548,6.46134,InPlay,LineDrive,Double,XBH
74.99563,1.442149,InPlay,GroundBall,Out,Out
65.67328,6.627987,InPlay,LineDrive,Single,Single
117.85286,-5.39682,InPlay,GroundBall,Fielderschoice,Out
65.18396,-4.721674,InPlay,GroundBall,Single,Single
30.96655,-30.277004,InPlay,GroundBall,Out,Out
57.02642,-18.538392,InPlay,GroundBall,Out,Out
45.50827,-63.551478,InPlay,GroundBall,Error,Out
56.90936,34.502186,InPlay,FlyBall,Out,Out
62.35575,4.685556,InPlay,LineDrive,Out,Out
55.58535,5.549543,InPlay,GroundBall,Single,Single
54.27787,9.774125,InPlay,LineDrive,Out,Out
48.51317,-9.161054,InPlay,GroundBall,Out,Out
63.7452,36.45047,InPlay,FlyBall,Out,Out
63.21047,28.56112,InPlay,LineDrive,Out,Out
75.16913,30.217614,InPlay,FlyBall,Homerun,Homerun
57.43992,37.199876,InPlay,FlyBall,Out,Out
57.92628,33.958104,InPlay,FlyBall,Out,Out
64.46396,-25.660098,InPlay,GroundBall,Out,Out
71.84505,39.664193,InPlay,FlyBall,Out,Out
55.83079,-11.552833,InPlay,GroundBall,Out,Out
70.98302,44.323444,InPlay,FlyBall,Out,Out
75.66705,0.89249,InPlay,GroundBall,Out,Out
69.46976,-2.779882,InPlay,GroundBall,Out,Out
18.38943,30.436158,InPlay,Bunt,Single,Single
46.04513,63.489953,InPlay,Popup,Out,Out
64.31168,33.850245,InPlay,FlyBall,Out,Out
72.76048,-0.940681,InPlay,GroundBall,Error,Out
31.95395,36.367806,InPlay,Popup,Out,Out
60.1829,-36.325014,InPlay,GroundBall,Fielderschoice,Out
61.99939,20.976464,InPlay,LineDrive,Out,Out
61.39976,68.496483,InPlay,Popup,Out,Out
45.63631,81.089073,InPlay,Popup,Out,Out
66.02506,-25.876391,InPlay,GroundBall,Out,Out
55.28888,-32.893864,InPlay,GroundBall,Single,Single
76.01631,23.669876,InPlay,FlyBall,Homerun,Homerun
66.01248,22.491477,InPlay,LineDrive,Out,Out
62.33921,-0.984375,InPlay,GroundBall,Out,Out
