ExitSpeed,Angle,PitchCall,TaggedHitType,PlayResult,Outcome
74.02749,44.449078,InPlay,FlyBall,Out,Out
70.60664,-4.800339,InPlay,GroundBall,Single,Single
73.79247,39.319284,InPlay,FlyBall,Homerun,Homerun
55.93293,1.500374,InPlay,GroundBall,Single,Single
69.88579,-7.611823,InPlay,GroundBall,Out,Out
70.09717,-14.036997,InPlay,GroundBall,Single,Single
70.72773,2.981772,InPlay,GroundBall,Out,Out
71.76732,15.362458,InPlay,LineDrive,Out,Out
27.36571,-48.276869,InPlay,GroundBall,Out,Out
65.78298,20.580483,InPlay,LineDrive,Double,XBH
57.14563,24.757856,InPlay,FlyBall,Out,Out
70.86464,-5.871798,InPlay,LineDrive,Single,Single
71.69056,-5.01655,InPlay,GroundBall,Single,Single
28.18268,-54.243938,InPlay,GroundBall,Fielderschoice,Out
55.81768,-16.891581,InPlay,GroundBall,Out,Out
46.10999,45.459571,InPlay,FlyBall,Out,Out
66.09783,49.514398,InPlay,FlyBall,Out,Out
66.59363,33.46628,InPlay,FlyBall,Out,Out
50.07376,41.024108,InPlay,FlyBall,Double,XBH
57.07209,48.321329,InPlay,FlyBall,Out,Out
70.98467,11.925434,InPlay,LineDrive,Single,Single
55.35397,16.817338,InPlay,LineDrive,Single,Single
72.13384,23.281934,InPlay,LineDrive,Double,XBH
74.83583,22.839778,InPlay,LineDrive,Out,Out
74.3614,15.53449,InPlay,LineDrive,Triple,XBH
57.39323,31.383759,InPlay,FlyBall,Out,Out
68.06297,16.447923,InPlay,LineDrive,Triple,XBH
57.68253,-29.498405,InPlay,GroundBall,Out,Out
50.85252,33.06132,InPlay,Popup,Single,Single
60.06271,58.055835,InPlay,Popup,Out,Out
52.41274,73.297992,InPlay,Popup,Out,Out
68.44755,49.724118,InPlay,FlyBall,Out,Out
45.13772,48.018462,InPlay,Popup,Out,Out
59.81196,24.492147,InPlay,LineDrive,Out,Out
71.92594,2.253445,InPlay,GroundBall,Out,Out
55.36697,-8.031477,InPlay,GroundBall,Out,Out
69.27627,42.550272,InPlay,FlyBall,Out,Out
47.69003,41.840795,InPlay,Popup,Out,Out
69.52565,31.371658,InPlay,FlyBall,Out,Out
53.23112,38.587018,InPlay,FlyBall,Single,Single
42.13911,42.896361,InPlay,Popup,Out,Out
61.30112,27.464469,InPlay,FlyBall,Out,Out
63.71072,30.156848,InPlay,LineDrive,Out,Out
38.61653,42.521122,InPlay,Popup,Out,Out
57.56498,-33.093498,InPlay,GroundBall,Out,Out
70.61038,12.336542,InPlay,LineDrive,Double,XBH
69.8226,-2.675789,InPlay,GroundBall,Single,Single
52.33188,28.633546,InPlay,FlyBall,Out,Out
67.77696,3.417685,InPlay,GroundBall,Out,Out
47.5424,-4.895894,InPlay,GroundBall,Out,Out
42.75996,13.485166,InPlay,GroundBall,Out,Out
79.42546,46.026728,InPlay,FlyBall,Homerun,Homerun
68.15846,21.523667,InPlay,FlyBall,Out,Out
80.30143,17.777437,InPlay,LineDrive,Homerun,Homerun
62.57671,-39.959142,InPlay,GroundBall,Out,Out
41.80159,71.381804,InPlay,Popup,Out,Out
52.11007,-29.12875,InPlay,SlapHit,Single,Single
52.76781,7.001506,InPlay,LineDrive,Out,Out
67.43472,11.529202,InPlay,FlyBall,Single,Single
70.50005,34.910239,InPlay,FlyBall,Homerun,Homerun
28.69219,-19.767718,InPlay,GroundBall,Single,Single
69.30173,-11.350589,InPlay,GroundBall,Out,Out
64.37865,21.50591,InPlay,LineDrive,Double,XBH
51.18948,38.662727,InPlay,Popup,Single,Single
76.35937,17.582612,InPlay,LineDrive,Homerun,Homerun
72.06482,5.331488,InPlay,LineDrive,Single,Single
70.41306,26.656823,InPlay,LineDrive,Double,XBH
61.30657,45.210034,InPlay,FlyBall,Sacrifice,Out
50.9508,20.524716,InPlay,LineDrive,Out,Out
64.80889,40.950657,InPlay,FlyBall,Out,Out
66.38126,3.904333,InPlay,GroundBall,Out,Out
44.78285,-31.575321,InPlay,SlapHit,Out,Out
64.44389,2.61434,InPlay,GroundBall,Single,Single
57.44448,26.212066,InPlay,FlyBall,Out,Out
64.59613,33.570741,InPlay,FlyBall,Out,Out
43.20364,-73.595828,InPlay,SlapHit,Single,Single
70.00255,26.125916,InPlay,LineDrive,Double,XBH
68.46074,-9.947538,InPlay,GroundBall,Single,Single
49.0139,-32.035325,InPlay,GroundBall,Error,Out
66.36161,8.824416,InPlay,LineDrive,Single,Single
41.13823,4.658873,InPlay,GroundBall,Out,Out
73.30236,-11.959038,InPlay,GroundBall,Out,Out
67.79783,14.934033,InPlay,LineDrive,Single,Single
54.21411,-20.195756,InPlay,GroundBall,Fielderschoice,Out
52.51285,-27.452696,InPlay,GroundBall,Error,Out
58.88402,47.27154,InPlay,FlyBall,Out,Out
45.74372,88.896266,InPlay,Popup,Out,Out
47.77237,66.750689,InPlay,Popup,Out,Out
69.54563,51.726166,InPlay,FlyBall,Out,Out
47.11046,34.436872,InPlay,Popup,Out,Out
55.51769,60.679996,InPlay,Popup,Out,Out
67.40725,13.188987,InPlay,LineDrive,Single,Single
64.34419,-11.093806,InPlay,GroundBall,Fielderschoice,Out
65.44976,41.957836,InPlay,FlyBall,Out,Out
60.56063,39.07461,InPlay,FlyBall,Out,Out
48.0045,18.168792,InPlay,LineDrive,Out,Out
33.98019,-63.090789,InPlay,GroundBall,Single,Single
57.15735,10.971023,InPlay,LineDrive,Out,Out
64.62254,-4.086528,InPlay,GroundBall,Single,Single
68.39463,-5.901671,InPlay,GroundBall,Out,Out
68.16514,29.231771,InPlay,LineDrive,Homerun,Homerun
66.82936,30.254365,InPlay,FlyBall,Out,Out
71.39068,7.080638,InPlay,LineDrive,Out,Out
36.61559,2.387994,InPlay,GroundBall,Out,Out
27.26933,-4.214894,InPlay,GroundBall,Out,Out
69.07556,27.051703,InPlay,FlyBall,Double,XBH
66.29898,20.517281,InPlay,LineDrive,Out,Out
62.8654,27.22174,InPlay,LineDrive,Out,Out
56.00033,-20.23013,InPlay,GroundBall,Out,Out
67.19611,3.666634,InPlay,GroundBall,Out,Out
46.40003,15.995916,InPlay,LineDrive,Out,Out
76.24216,11.549093,InPlay,LineDrive,Out,Out
63.27779,-13.309255,InPlay,GroundBall,Error,Out
68.05762,50.722845,InPlay,FlyBall,Out,Out
45.61532,63.270809,InPlay,Popup,Out,Out
62.70445,1.606748,InPlay,GroundBall,Out,Out
46.72355,-11.922161,InPlay,GroundBall,Out,Out
49.94689,54.938455,InPlay,Popup,Out,Out
41.7934,-24.060087,InPlay,GroundBall,Out,Out
61.36959,12.608662,InPlay,LineDrive,Single,Single
40.53037,1.056862,InPlay,GroundBall,Out,Out
58.60354,-29.056233,InPlay,GroundBall,Error,Out
57.52241,23.282805,InPlay,LineDrive,Out,Out
50.34581,58.447623,InPlay,Popup,Out,Out
38.06599,66.569037,InPlay,Popup,Single,Single
43.33264,32.660135,InPlay,Popup,Out,Out
69.83287,-12.325149,InPlay,GroundBall,Out,Out
69.90946,4.027076,InPlay,GroundBall,Single,Single
60.41274,40.22038,InPlay,FlyBall,Out,Out
56.14309,-5.536063,InPlay,GroundBall,Single,Single
60.01642,11.150756,InPlay,LineDrive,Single,Single
68.93983,-3.715815,InPlay,GroundBall,Out,Out
78.66261,8.297778,InPlay,LineDrive,Out,Out
58.64543,69.655658,InPlay,Popup,Out,Out
47.57327,-52.311715,InPlay,SlapHit,Single,Single
45.62712,-20.652714,InPlay,GroundBall,Fielderschoice,Out
47.49708,60.831651,InPlay,Popup,Out,Out
71.21232,25.993475,InPlay,LineDrive,Out,Out
52.63153,8.523696,InPlay,GroundBall,Out,Out
67.1896,-16.027952,InPlay,GroundBall,Out,Out
69.32525,2.855008,InPlay,GroundBall,Single,Single
74.4253,17.822896,InPlay,LineDrive,Double,XBH
59.92635,-3.102777,InPlay,GroundBall,Single,Single
62.64499,-12.773417,InPlay,GroundBall,Out,Out
33.52278,35.288989,InPlay,GroundBall,Out,Out
60.0073,22.247273,InPlay,LineDrive,Out,Out
71.99271,35.100295,InPlay,FlyBall,Homerun,Homerun
67.89998,-6.771368,InPlay,GroundBall,Error,Out
45.55169,-24.596123,InPlay,GroundBall,Out,Out
64.24845,-25.929988,InPlay,GroundBall,Out,Out
63.71908,-49.695969,InPlay,SlapHit,Single,Single
71.36079,18.236079,InPlay,LineDrive,Out,Out
79.79213,1.534884,InPlay,GroundBall,Out,Out
65.83926,26.129709,InPlay,LineDrive,Out,Out
72.35473,12.944271,InPlay,LineDrive,Triple,XBH
64.13883,17.759971,InPlay,LineDrive,Single,Single
66.89845,18.703261,InPlay,LineDrive,Sacrifice,Out
64.49755,-0.078943,InPlay,GroundBall,Single,Single
68.75097,29.148896,InPlay,LineDrive,Double,XBH
53.99091,48.038792,InPlay,FlyBall,Out,Out
57.44265,-15.413725,InPlay,GroundBall,Out,Out
70.29998,10.438334,InPlay,LineDrive,Single,Single
35.32079,6.050483,InPlay,GroundBall,Single,Single
48.5517,-20.798731,InPlay,GroundBall,Single,Single
74.37011,-30.582043,InPlay,GroundBall,Out,Out
67.36806,21.60723,InPlay,FlyBall,Out,Out
66.50649,-15.963601,InPlay,GroundBall,Out,Out
41.7126,47.990892,InPlay,Popup,Out,Out
65.41326,28.639919,InPlay,FlyBall,Out,Out
62.15863,16.089532,InPlay,LineDrive,Double,XBH
62.9346,5.112537,InPlay,GroundBall,Out,Out
56.00745,31.9481,InPlay,FlyBall,Out,Out
47.43055,84.320372,InPlay,Popup,Out,Out
67.43101,25.118964,InPlay,FlyBall,Out,Out
50.55453,5.584547,InPlay,GroundBall,Single,Single
61.7586,38.723747,InPlay,FlyBall,Out,Out
63.09247,41.878766,InPlay,FlyBall,Out,Out
70.95547,3.240042,InPlay,GroundBall,Single,Single
56.6307,37.291794,InPlay,FlyBall,Out,Out
48.07085,-14.732888,InPlay,GroundBall,Fielderschoice,Out
67.39263,18.628931,InPlay,LineDrive,Out,Out
59.72583,52.536711,InPlay,Popup,Out,Out
66.69144,51.634749,InPlay,FlyBall,Out,Out
62.96339,24.483969,InPlay,LineDrive,Single,Single
73.31372,0.791215,InPlay,GroundBall,Fielderschoice,Out
62.64207,29.810905,InPlay,FlyBall,Out,Out
61.29891,-27.871025,InPlay,GroundBall,Out,Out
45.29135,23.223004,InPlay,LineDrive,Out,Out
58.54233,60.017506,InPlay,FlyBall,Out,Out
66.90769,33.894067,InPlay,FlyBall,Out,Out
46.14603,-79.891689,InPlay,GroundBall,Out,Out
25.30244,-27.656415,InPlay,GroundBall,Out,Out
55.3717,-0.135381,InPlay,GroundBall,Out,Out
62.88085,45.335388,InPlay,FlyBall,Out,Out
61.07698,-5.725308,InPlay,GroundBall,Out,Out
57.49478,-42.414977,InPlay,GroundBall,Out,Out
67.36703,26.721169,InPlay,FlyBall,Out,Out
49.76006,11.725688,InPlay,GroundBall,Out,Out
58.8183,38.204383,InPlay,FlyBall,Out,Out
54.49434,57.99339,InPlay,FlyBall,Out,Out
51.76653,-63.903608,InPlay,GroundBall,Out,Out
52.10288,-29.888274,InPlay,GroundBall,Out,Out
72.53464,-4.403372,InPlay,GroundBall,Single,Single
59.42907,53.474716,InPlay,FlyBall,Out,Out
53.1182,9.317633,InPlay,LineDrive,Single,Single
59.70179,10.25428,InPlay,GroundBall,Out,Out
58.67369,51.470801,InPlay,FlyBall,Out,Out
69.05871,24.017837,InPlay,LineDrive,Double,XBH
64.44787,43.4156,InPlay,FlyBall,Out,Out
69.13872,36.032373,InPlay,FlyBall,Homerun,Homerun
70.05567,-20.322111,InPlay,GroundBall,Out,Out
63.1161,-22.751474,InPlay,GroundBall,Fielderschoice,Out
67.88028,26.118574,InPlay,FlyBall,Out,Out
52.40425,-49.697983,InPlay,GroundBall,Out,Out
68.60704,-24.687381,InPlay,GroundBall,Out,Out
53.11825,65.321216,InPlay,Popup,Out,Out
71.40427,17.370352,InPlay,FlyBall,Out,Out
61.01414,23.33945,InPlay,FlyBall,Out,Out
65.21009,-11.430056,InPlay,GroundBall,Out,Out
58.31565,-47.994216,InPlay,GroundBall,Out,Out
36.24937,50.984674,InPlay,Popup,Out,Out
51.62045,64.57644,InPlay,Popup,Out,Out
71.01493,37.306005,InPlay,FlyBall,Homerun,Homerun
81.20572,17.150589,InPlay,LineDrive,Double,XBH
56.39165,9.015047,InPlay,GroundBall,Single,Single
79.33325,16.459644,InPlay,LineDrive,Single,Single
66.84659,12.626574,InPlay,LineDrive,Single,Single
43.78998,1.89784,InPlay,GroundBall,Fielderschoice,Out
76.38983,17.723347,InPlay,LineDrive,Single,Single
67.2501,-10.570663,InPlay,GroundBall,Fielderschoice,Out
85.88067,17.038785,InPlay,LineDrive,Homerun,Homerun
74.45411,1.681811,InPlay,GroundBall,Single,Single
75.67145,17.554161,InPlay,LineDrive,Double,XBH
51.5566,-18.531832,InPlay,GroundBall,Out,Out
58.44137,66.535354,InPlay,Popup,Out,Out
77.5626,37.940655,InPlay,FlyBall,Homerun,Homerun
66.7981,1.079455,InPlay,GroundBall,Out,Out
71.15269,7.81737,InPlay,LineDrive,Single,Single
55.29149,15.614704,InPlay,LineDrive,Out,Out
64.54783,-0.931375,InPlay,GroundBall,Single,Single
74.9153,26.654813,InPlay,FlyBall,Homerun,Homerun
57.67238,59.076367,InPlay,Popup,Out,Out
70.07124,15.812069,InPlay,LineDrive,Double,XBH
41.9004,64.180258,InPlay,Popup,Out,Out
61.341,50.817452,InPlay,FlyBall,Out,Out
44.36403,-38.599617,InPlay,GroundBall,Out,Out
73.01989,1.701792,InPlay,GroundBall,Out,Out
34.55545,60.517526,InPlay,Popup,Out,Out
40.67616,0.763041,InPlay,GroundBall,Out,Out
58.40696,35.238941,InPlay,FlyBall,Out,Out
57.92708,17.073929,InPlay,LineDrive,Single,Single
58.26195,22.439032,InPlay,LineDrive,Out,Out
46.88341,-40.958255,InPlay,GroundBall,Out,Out
69.53882,-17.393313,InPlay,GroundBall,Out,Out
56.80485,0.350392,InPlay,GroundBall,Out,Out
48.61902,-73.003617,InPlay,GroundBall,Single,Single
53.38157,56.264102,InPlay,Popup,Out,Out
72.23854,16.389128,InPlay,LineDrive,Out,Out
39.96351,-46.623532,InPlay,GroundBall,Out,Out
63.62794,-12.275813,InPlay,GroundBall,Out,Out
58.44827,18.673273,InPlay,LineDrive,Single,Single
20.89703,-32.544657,InPlay,Bunt,Fielderschoice,Out
52.85411,10.561435,InPlay,LineDrive,Single,Single
29.4758,-51.194076,InPlay,GroundBall,Fielderschoice,Out
68.49439,23.542826,InPlay,LineDrive,Double,XBH
60.10336,29.17738,InPlay,FlyBall,Out,Out
39.24802,63.303469,InPlay,Popup,Out,Out
70.6881,-0.457689,InPlay,GroundBall,Single,Single
68.43495,14.699556,InPlay,LineDrive,Double,XBH
64.18762,-1.221405,InPlay,GroundBall,Out,Out
71.57022,17.026553,InPlay,LineDrive,Double,XBH
25.32679,-12.543264,InPlay,Bunt,Single,Single
58.69475,50.458623,InPlay,FlyBall,Out,Out
69.34758,48.087028,InPlay,FlyBall,Out,Out
51.13785,-2.242349,InPlay,GroundBall,Single,Single
55.67866,73.485512,InPlay,Popup,Out,Out
64.41113,23.038548,InPlay,FlyBall,Out,Out
37.72225,-15.836538,InPlay,GroundBall,Out,Out
56.20981,40.67536,InPlay,FlyBall,Out,Out
65.8282,-9.478967,InPlay,GroundBall,Out,Out
52.26633,-37.074945,InPlay,GroundBall,Out,Out
53.13874,19.369663,InPlay,LineDrive,Out,Out
39.56737,-14.58283,InPlay,GroundBall,Out,Out
66.10543,19.279352,InPlay,LineDrive,Double,XBH
64.84856,29.252126,InPlay,FlyBall,Out,Out
67.90525,26.734302,InPlay,LineDrive,Out,Out
51.08211,11.880785,InPlay,LineDrive,Out,Out
62.35228,7.05445,InPlay,LineDrive,Single,Single
51.30672,-10.061271,InPlay,GroundBall,Error,Out
52.1434,16.048654,InPlay,LineDrive,Single,Single
66.28183,44.651528,InPlay,FlyBall,Out,Out
42.49753,-77.336641,InPlay,GroundBall,Single,Single
58.4534,34.769055,InPlay,FlyBall,Out,Out
68.88547,-4.795322,InPlay,GroundBall,Out,Out
53.38714,20.886672,InPlay,LineDrive,Single,Single
58.96492,-4.140252,InPlay,GroundBall,Fielderschoice,Out
75.18505,36.899324,InPlay,FlyBall,Out,Out
65.3997,-14.916492,InPlay,GroundBall,Out,Out
64.89601,-14.343992,InPlay,GroundBall,Error,Out
54.82575,69.902269,InPlay,Popup,Out,Out
40.75715,21.514983,InPlay,GroundBall,Out,Out
57.74307,-55.890485,InPlay,GroundBall,Out,Out
58.17275,-14.035305,InPlay,GroundBall,Out,Out
73.06447,-2.454873,InPlay,GroundBall,Single,Single
63.9321,-9.031441,InPlay,GroundBall,Single,Single
58.87762,49.3498,InPlay,FlyBall,Out,Out
53.07573,49.609441,InPlay,Popup,Out,Out
52.53075,1.531525,InPlay,GroundBall,Out,Out
46.90976,-44.227333,InPlay,GroundBall,Out,Out
47.85303,-55.075281,InPlay,GroundBall,Out,Out
64.54173,31.760189,InPlay,FlyBall,Out,Out
55.76835,19.178753,InPlay,LineDrive,Single,Single
69.3131,20.203732,InPlay,LineDrive,Out,Out
53.6803,8.469982,InPlay,GroundBall,Single,Single
29.02122,-39.111734,InPlay,GroundBall,Out,Out
34.62908,41.502539,InPlay,Popup,Out,Out
65.00602,-13.968618,InPlay,GroundBall,Out,Out
69.78427,-20.535758,InPlay,GroundBall,Single,Single
64.53931,12.776212,InPlay,LineDrive,Out,Out
64.22487,15.770905,InPlay,LineDrive,Out,Out
44.16284,25.967632,InPlay,Popup,Single,Single
58.35631,27.23377,InPlay,FlyBall,Out,Out
44.51088,-1.399582,InPlay,GroundBall,Out,Out
34.70322,-55.916135,InPlay,GroundBall,Out,Out
57.64998,54.060392,InPlay,FlyBall,Out,Out
67.87766,7.687054,InPlay,LineDrive,Double,XBH
58.17618,-10.517418,InPlay,GroundBall,Single,Single
71.39351,16.535424,InPlay,LineDrive,Out,Out
49.17248,21.999843,InPlay,LineDrive,Out,Out
51.94724,-1.804304,InPlay,GroundBall,Single,Single
61.06144,-25.136645,InPlay,GroundBall,Out,Out
68.70914,-11.885722,InPlay,GroundBall,Fielderschoice,Out
59.43841,46.99687,InPlay,FlyBall,Out,Out
71.5982,41.938031,InPlay,FlyBall,Homerun,Homerun
71.91029,53.582852,InPlay,FlyBall,Out,Out
58.71228,19.225577,InPlay,LineDrive,Single,Single
57.50174,19.107275,InPlay,LineDrive,Single,Single
70.17027,31.061989,InPlay,FlyBall,Out,Out
71.5372,7.295589,InPlay,LineDrive,Out,Out
37.95742,25.170931,InPlay,GroundBall,Out,Out
61.83702,21.927303,InPlay,LineDrive,Single,Single
56.41896,34.064592,InPlay,FlyBall,Out,Out
72.41692,24.960776,InPlay,LineDrive,Double,XBH
68.5494,2.600988,InPlay,LineDrive,Single,Single
73.40412,25.680302,InPlay,FlyBall,Homerun,Homerun
49.45944,34.687391,InPlay,LineDrive,Out,Out
69.51908,22.968222,InPlay,LineDrive,Double,XBH
66.5813,8.040923,InPlay,GroundBall,Error,Out
66.74197,36.945015,InPlay,FlyBall,Sacrifice,Out
70.70264,42.276737,InPlay,FlyBall,Homerun,Homerun
70.99196,25.942957,InPlay,FlyBall,Homerun,Homerun
68.24047,-15.445235,InPlay,GroundBall,Out,Out
66.09408,9.239902,InPlay,GroundBall,Out,Out
47.5016,1.434544,InPlay,GroundBall,Single,Single
54.58028,-19.217133,InPlay,GroundBall,Fielderschoice,Out
59.62894,30.378688,InPlay,LineDrive,Out,Out
35.79594,-23.428269,InPlay,GroundBall,Out,Out
78.869,20.989401,InPlay,LineDrive,Homerun,Homerun
61.05825,27.048752,InPlay,LineDrive,Out,Out
68.82168,33.086456,InPlay,FlyBall,Homerun,Homerun
63.24569,-16.750129,InPlay,GroundBall,Out,Out
55.94317,-39.184309,InPlay,GroundBall,Out,Out
73.79326,1.176529,InPlay,GroundBall,Single,Single
76.76723,-5.733978,InPlay,GroundBall,Double,XBH
61.06087,56.975889,InPlay,FlyBall,Out,Out
59.38629,-5.049383,InPlay,GroundBall,Out,Out
72.2577,24.929948,InPlay,LineDrive,Out,Out
56.77929,0.433315,InPlay,GroundBall,Single,Single
61.58392,64.709696,InPlay,FlyBall,Out,Out
69.68438,37.291205,InPlay,FlyBall,Out,Out
62.46143,30.793848,InPlay,LineDrive,Double,XBH
53.15953,59.326999,InPlay,Popup,Out,Out
68.21839,6.697374,InPlay,GroundBall,Double,XBH
64.00685,65.099083,InPlay,Popup,Out,Out
37.22843,-65.955704,InPlay,GroundBall,Out,Out
63.51798,-3.889729,InPlay,GroundBall,Single,Single
61.09272,-22.759075,InPlay,GroundBall,Fielderschoice,Out
62.78371,23.597615,InPlay,LineDrive,Out,Out
55.39341,9.337135,InPlay,GroundBall,Out,Out
48.48046,71.06344,InPlay,Popup,Out,Out
72.0212,22.850911,InPlay,LineDrive,Double,XBH
48.52912,-9.371879,InPlay,GroundBall,Single,Single
58.20887,20.270677,InPlay,LineDrive,Single,Single
64.94717,13.067873,InPlay,LineDrive,Triple,XBH
46.07782,45.272548,InPlay,FlyBall,Single,Single
67.5814,-10.089763,InPlay,GroundBall,Out,Out
47.11844,-49.277404,InPlay,GroundBall,Single,Single
43.93992,-75.742378,InPlay,GroundBall,Out,Out
53.89432,31.910747,InPlay,LineDrive,Out,Out
55.46769,19.692111,InPlay,LineDrive,Single,Single
66.45461,-4.833981,InPlay,GroundBall,Out,Out
36.99127,2.008643,InPlay,GroundBall,Out,Out
56.89696,-21.779668,InPlay,GroundBall,Out,Out
64.48359,-25.138638,InPlay,GroundBall,Out,Out
57.45829,37.167675,InPlay,FlyBall,Out,Out
58.85112,26.981649,InPlay,LineDrive,Out,Out
67.94439,19.827944,InPlay,LineDrive,Double,XBH
55.36781,39.10369,InPlay,FlyBall,Out,Out
49.71009,15.789714,InPlay,LineDrive,Out,Out
63.44637,20.714196,InPlay,LineDrive,Double,XBH
